B00, 7
B00, Trade, 488418.150, 60, S00, B00, 1
B00, Trade, 505073.400, 60, B00, S00, 1
B00, Trade, 1607751.151, 60, B00, S00, 1
B00, Trade, 1655971.501, 60, B00, S00, 1
B00, Trade, 2491098.600, 60, B00, S00, 1
B00, Trade, 2506524.800, 60, B00, S00, 1
B00, Trade, 4019931.794, 60, B00, S00, 1
B01, 100
B01, Trade, 1309927.901, 68, B01, S00, 1
B01, Trade, 1312750.551, 68, B01, S00, 1
B01, Trade, 1328255.701, 67, B01, S00, 1
B01, Trade, 1417410.751, 68, B01, S01, 1
B01, Trade, 1538537.701, 68, B01, S00, 1
B01, Trade, 1719757.351, 68, B01, S00, 1
B01, Trade, 1737290.201, 66, S00, B01, 1
B01, Trade, 1764012.301, 68, B01, S00, 1
B01, Trade, 1836441.051, 68, B01, S01, 1
B01, Trade, 2002021.851, 68, B01, S01, 1
B01, Trade, 2006520.601, 68, B01, S01, 1
B01, Trade, 2008377.801, 68, B01, S01, 1
B01, Trade, 2332833.251, 68, B01, S01, 1
B01, Trade, 2333879.450, 68, B01, S01, 1
B01, Trade, 2423879.650, 68, B01, S01, 1
B01, Trade, 2439250.300, 68, B01, S01, 1
B01, Trade, 2443361.500, 67, B01, S00, 1
B01, Trade, 2444385.600, 68, B01, S01, 1
B01, Trade, 2444417.650, 68, B01, S01, 1
B01, Trade, 2445350.800, 68, B01, S00, 1
B01, Trade, 2447185.900, 68, B01, S00, 1
B01, Trade, 2484741.750, 68, B01, S01, 1
B01, Trade, 2487333.450, 68, B01, S00, 1
B01, Trade, 2488168.700, 68, B01, S00, 1
B01, Trade, 2488562.800, 68, S01, B01, 1
B01, Trade, 2488971.850, 68, B01, S00, 1
B01, Trade, 2490672.400, 68, B01, S00, 1
B01, Trade, 2493042.750, 68, B01, S00, 1
B01, Trade, 2495294.300, 68, B01, S00, 1
B01, Trade, 2520821.150, 68, B01, S01, 1
B01, Trade, 2522054.350, 68, B01, S01, 1
B01, Trade, 2535338.300, 67, B01, S00, 1
B01, Trade, 2561594.400, 68, B01, S00, 1
B01, Trade, 2584559.150, 68, B01, S00, 1
B01, Trade, 2615030.599, 68, B01, S01, 1
B01, Trade, 2654195.449, 68, B01, S00, 1
B01, Trade, 2657556.949, 68, B01, S00, 1
B01, Trade, 2714068.499, 68, B01, S00, 1
B01, Trade, 2819582.949, 61, B01, S00, 1
B01, Trade, 2820389.749, 68, B01, S00, 1
B01, Trade, 2915678.348, 68, B01, S00, 1
B01, Trade, 2986258.648, 68, B01, S00, 1
B01, Trade, 3008451.348, 68, B01, S00, 1
B01, Trade, 3019379.898, 68, B01, S00, 1
B01, Trade, 3136120.648, 68, B01, S00, 1
B01, Trade, 3137080.098, 67, B01, S00, 1
B01, Trade, 3138765.497, 68, B01, S00, 1
B01, Trade, 3162356.047, 67, B01, S00, 1
B01, Trade, 3162420.147, 68, B01, S00, 1
B01, Trade, 3163073.397, 67, B01, S00, 1
B01, Trade, 3166917.397, 68, B01, S00, 1
B01, Trade, 3198539.747, 68, B01, S00, 1
B01, Trade, 3199290.097, 66, B01, S00, 1
B01, Trade, 3201306.747, 68, B01, S01, 1
B01, Trade, 3202112.697, 67, B01, S00, 1
B01, Trade, 3202615.697, 68, B01, S01, 1
B01, Trade, 3202758.597, 68, B01, S01, 1
B01, Trade, 3216876.897, 68, B01, S00, 1
B01, Trade, 3218008.347, 68, B01, S01, 1
B01, Trade, 3219336.947, 68, B01, S01, 1
B01, Trade, 3240018.297, 64, S00, B01, 1
B01, Trade, 3280785.897, 68, B01, S01, 1
B01, Trade, 3348304.497, 68, B01, S00, 1
B01, Trade, 3350925.997, 68, B01, S00, 1
B01, Trade, 3351598.697, 68, B01, S00, 1
B01, Trade, 3352433.697, 68, B01, S00, 1
B01, Trade, 3353081.897, 68, B01, S00, 1
B01, Trade, 3366580.347, 68, B01, S00, 1
B01, Trade, 3368666.047, 68, B01, S00, 1
B01, Trade, 3372597.397, 67, B01, S00, 1
B01, Trade, 3372850.597, 68, B01, S00, 1
B01, Trade, 3390828.647, 68, B01, S00, 1
B01, Trade, 3436218.196, 68, B01, S00, 1
B01, Trade, 3475778.996, 68, B01, S01, 1
B01, Trade, 3484969.196, 68, B01, S00, 1
B01, Trade, 3485382.546, 68, B01, S00, 1
B01, Trade, 3525784.446, 68, B01, S01, 1
B01, Trade, 3545246.646, 68, B01, S00, 1
B01, Trade, 3545971.746, 68, B01, S00, 1
B01, Trade, 3546420.846, 68, B01, S00, 1
B01, Trade, 3556960.746, 68, B01, S00, 1
B01, Trade, 3561097.946, 68, B01, S00, 1
B01, Trade, 3562835.546, 68, B01, S00, 1
B01, Trade, 3625562.696, 68, B01, S00, 1
B01, Trade, 3626697.146, 68, B01, S00, 1
B01, Trade, 3659313.896, 67, B01, S00, 1
B01, Trade, 3660227.596, 68, B01, S00, 1
B01, Trade, 3666760.846, 68, B01, S01, 1
B01, Trade, 3709436.495, 68, B01, S01, 1
B01, Trade, 3727275.645, 68, B01, S01, 1
B01, Trade, 3741132.495, 68, B01, S01, 1
B01, Trade, 3778832.295, 68, B01, S00, 1
B01, Trade, 3873564.695, 68, B01, S00, 1
B01, Trade, 3985958.794, 68, B01, S00, 1
B01, Trade, 4003472.694, 68, B01, S00, 1
B01, Trade, 4006353.594, 68, B01, S01, 1
B01, Trade, 4010097.144, 68, B01, S01, 1
B01, Trade, 4034575.344, 68, B01, S00, 1
B01, Trade, 4148346.894, 68, B01, S00, 1
B01, Trade, 4228214.143, 68, B01, S01, 1
B02, 100
B02, Trade, 3897245.245, 77, B02, S01, 1
B02, Trade, 3897651.645, 77, B02, S01, 1
B02, Trade, 3898064.545, 76, B02, S00, 1
B02, Trade, 3898439.645, 76, B02, S00, 1
B02, Trade, 3898682.345, 77, B02, S00, 1
B02, Trade, 3900999.895, 77, B02, S00, 1
B02, Trade, 3902294.445, 77, B02, S00, 1
B02, Trade, 3906029.895, 77, B02, S01, 1
B02, Trade, 3906719.395, 77, B02, S01, 1
B02, Trade, 3911683.945, 73, S00, B02, 1
B02, Trade, 3926002.745, 77, B02, S01, 1
B02, Trade, 3929696.695, 77, B02, S01, 1
B02, Trade, 3944117.994, 77, B02, S01, 1
B02, Trade, 3946147.444, 77, B02, S02, 1
B02, Trade, 3948073.294, 77, B02, S01, 1
B02, Trade, 3949093.794, 76, B02, S00, 1
B02, Trade, 3949613.944, 77, B02, S01, 1
B02, Trade, 3951639.594, 76, B02, S01, 1
B02, Trade, 3952029.044, 76, B02, S01, 1
B02, Trade, 3952252.194, 76, B02, S01, 1
B02, Trade, 3952430.844, 77, B02, S02, 1
B02, Trade, 3952512.144, 77, B02, S02, 1
B02, Trade, 3955361.944, 76, B02, S01, 1
B02, Trade, 3959731.244, 77, S02, B02, 1
B02, Trade, 3960229.794, 76, B02, S01, 1
B02, Trade, 3960877.194, 77, B02, S01, 1
B02, Trade, 3962298.744, 77, B02, S01, 1
B02, Trade, 3962376.694, 77, B02, S01, 1
B02, Trade, 3965995.044, 77, B02, S01, 1
B02, Trade, 3967863.544, 77, B02, S00, 1
B02, Trade, 3971597.294, 77, B02, S00, 1
B02, Trade, 3974256.744, 77, B02, S02, 1
B02, Trade, 3986059.494, 76, B02, S00, 1
B02, Trade, 3987823.844, 76, B02, S01, 1
B02, Trade, 3988213.144, 76, B02, S00, 1
