B00, 0
B01, 0
B02, 100
B02, Trade, 3168354.547, 77, B02, S02, 1
B02, Trade, 3172576.597, 77, B02, S02, 1
B02, Trade, 3239520.347, 75, B02, S00, 1
B02, Trade, 3262898.397, 77, B02, S02, 1
B02, Trade, 3263253.997, 77, B02, S02, 1
B02, Trade, 3266673.547, 77, B02, S02, 1
B02, Trade, 3277301.047, 77, B02, S02, 1
B02, Trade, 3279488.447, 77, B02, S02, 1
B02, Trade, 3282121.447, 77, B02, S02, 1
B02, Trade, 3298684.647, 77, S01, B02, 1
B02, Trade, 3301906.797, 77, S01, B02, 1
B02, Trade, 3301928.447, 77, S02, B02, 1
B02, Trade, 3341444.247, 77, B02, S02, 1
B02, Trade, 3342773.647, 77, B02, S02, 1
B02, Trade, 3345801.047, 77, B02, S02, 1
B02, Trade, 3345988.647, 77, B02, S02, 1
B02, Trade, 3346480.797, 77, B02, S02, 1
B02, Trade, 3410210.696, 77, B02, S02, 1
B02, Trade, 3411309.596, 77, B02, S02, 1
B02, Trade, 3411563.296, 77, B02, S02, 1
B02, Trade, 3411813.696, 77, B02, S02, 1
B02, Trade, 3412350.596, 77, B02, S02, 1
B02, Trade, 3412615.946, 77, B02, S02, 1
B02, Trade, 3417950.196, 77, B02, S02, 1
B02, Trade, 3428385.146, 77, B02, S02, 1
B02, Trade, 3429404.746, 77, B02, S02, 1
B02, Trade, 3430587.896, 77, B02, S02, 1
B02, Trade, 3431240.446, 77, B02, S02, 1
B02, Trade, 3432214.246, 77, B02, S02, 1
B02, Trade, 3433224.796, 77, B02, S02, 1
B02, Trade, 3434163.596, 77, B02, S02, 1
B02, Trade, 3456308.746, 77, B02, S02, 1
B02, Trade, 3457554.796, 77, B02, S02, 1
B02, Trade, 3460678.246, 77, B02, S02, 1
B02, Trade, 3523360.396, 77, B02, S02, 1
B02, Trade, 3526016.496, 77, S02, B02, 1
B02, Trade, 3526185.446, 77, B02, S02, 1
B02, Trade, 3542407.696, 77, B02, S02, 1
B02, Trade, 3557030.246, 77, B02, S02, 1
B02, Trade, 3563542.946, 77, B02, S02, 1
B02, Trade, 3600304.996, 77, B02, S02, 1
B02, Trade, 3629752.246, 77, B02, S02, 1
B02, Trade, 3629869.846, 77, S02, B02, 1
B02, Trade, 3637873.096, 77, B02, S02, 1
B02, Trade, 3638199.896, 77, B02, S02, 1
B02, Trade, 3638434.646, 77, B02, S02, 1
B02, Trade, 3638490.746, 77, B02, S02, 1
B02, Trade, 3638677.746, 77, S02, B02, 1
B02, Trade, 3641587.296, 77, B02, S02, 1
B02, Trade, 3642668.396, 77, B02, S02, 1
B02, Trade, 3689186.545, 77, B02, S02, 1
B02, Trade, 3689528.945, 77, B02, S02, 1
B02, Trade, 3692325.845, 77, B02, S02, 1
B02, Trade, 3705655.195, 77, B02, S02, 1
B02, Trade, 3766373.695, 77, B02, S02, 1
B02, Trade, 3770198.145, 77, B02, S02, 1
B02, Trade, 3793283.395, 77, B02, S02, 1
B02, Trade, 3793416.845, 77, B02, S02, 1
B02, Trade, 3903662.145, 77, B02, S02, 1
B02, Trade, 3907913.745, 77, B02, S02, 1
B02, Trade, 3922085.795, 77, B02, S02, 1
B02, Trade, 3975636.794, 77, B02, S02, 1
B02, Trade, 3997561.394, 77, B02, S02, 1
B02, Trade, 3998555.594, 77, B02, S02, 1
B02, Trade, 4004733.894, 77, B02, S02, 1
B02, Trade, 4020860.044, 77, B02, S02, 1
B02, Trade, 4074793.094, 77, B02, S02, 1
B02, Trade, 4078045.444, 77, B02, S02, 1
B02, Trade, 4078074.244, 77, S02, B02, 1
B02, Trade, 4113753.644, 77, B02, S02, 1
B02, Trade, 4136415.544, 77, B02, S02, 1
B02, Trade, 4136424.594, 77, B02, S02, 1
B02, Trade, 4136431.744, 77, B02, S02, 1
B02, Trade, 4136440.544, 77, B02, S02, 1
B02, Trade, 4139825.044, 77, B02, S02, 1
B02, Trade, 4159771.244, 77, B02, S02, 1
B02, Trade, 4190302.744, 77, B02, S02, 1
B02, Trade, 4245727.193, 77, B02, S02, 1
B02, Trade, 4245810.893, 77, S02, B02, 1
B02, Trade, 4249098.043, 77, B02, S02, 1
B02, Trade, 4249125.743, 77, B02, S02, 1
B02, Trade, 4249133.343, 77, B02, S02, 1
B02, Trade, 4249448.393, 77, B02, S02, 1
B02, Trade, 4249456.943, 77, B02, S02, 1
B02, Trade, 4249460.243, 77, B02, S02, 1
B02, Trade, 4249476.993, 77, B02, S02, 1
B02, Trade, 4249481.743, 77, B02, S02, 1
B02, Trade, 4250922.643, 77, B02, S02, 1
B02, Trade, 4251576.893, 77, B02, S02, 1
B02, Trade, 4251659.693, 77, B02, S02, 1
B02, Trade, 4251726.543, 77, B02, S02, 1
B02, Trade, 4251733.243, 77, B02, S02, 1
B02, Trade, 4251744.593, 77, B02, S02, 1
B02, Trade, 4252344.693, 77, B02, S02, 1
B02, Trade, 4253446.943, 77, B02, S02, 1
B02, Trade, 4254725.493, 77, B02, S02, 1
B02, Trade, 4262514.593, 77, B02, S02, 1
B02, Trade, 4263763.893, 77, B02, S02, 1
B02, Trade, 4269400.193, 77, B02, S02, 1
B02, Trade, 4285578.593, 77, B02, S02, 1
B03, 100
B03, Trade, 4289538.993, 86, B03, S03, 1
B03, Trade, 4289609.093, 86, B03, S02, 1
B03, Trade, 4289709.143, 86, B03, S02, 1
B03, Trade, 4289714.443, 84, B03, S02, 1
B03, Trade, 4289991.593, 86, B03, S03, 1
B03, Trade, 4289992.843, 86, B03, S02, 1
B03, Trade, 4290425.893, 86, B03, S02, 1
B03, Trade, 4290733.243, 86, B03, S02, 1
B03, Trade, 4290744.993, 86, B03, S02, 1
B03, Trade, 4290766.443, 86, S03, B03, 1
B03, Trade, 4290968.243, 86, B03, S02, 1
B03, Trade, 4290975.743, 86, B03, S02, 1
B03, Trade, 4291046.443, 86, B03, S02, 1
B03, Trade, 4291057.393, 86, B03, S02, 1
B03, Trade, 4291063.443, 86, B03, S02, 1
B03, Trade, 4298454.743, 86, B03, S02, 1
B03, Trade, 4298736.343, 86, B03, S02, 1
B03, Trade, 4298742.993, 86, B03, S02, 1
B03, Trade, 4298752.793, 86, B03, S03, 1
B03, Trade, 4298756.193, 86, B03, S00, 1
B03, Trade, 4298766.943, 86, B03, S03, 1
B03, Trade, 4299189.393, 86, B03, S02, 1
B03, Trade, 4299194.293, 86, B03, S02, 1
B03, Trade, 4299289.943, 86, B03, S02, 1
B03, Trade, 4300060.293, 86, B03, S02, 1
B03, Trade, 4300072.243, 86, B03, S02, 1
B03, Trade, 4300176.743, 86, B03, S02, 1
B03, Trade, 4300187.393, 86, B03, S02, 1
B03, Trade, 4300205.743, 86, B03, S02, 1
B03, Trade, 4300230.893, 85, B03, S02, 1
B03, Trade, 4300349.643, 84, B03, S02, 1
B03, Trade, 4300568.493, 85, B03, S02, 1
B03, Trade, 4300574.643, 86, B03, S02, 1
B03, Trade, 4300598.693, 86, B03, S02, 1
B03, Trade, 4300621.693, 86, B03, S02, 1
B03, Trade, 4300634.793, 86, B03, S02, 1
B03, Trade, 4300665.143, 86, B03, S02, 1
B03, Trade, 4300676.693, 86, B03, S02, 1
B03, Trade, 4300681.393, 86, B03, S02, 1
B03, Trade, 4300696.093, 86, B03, S02, 1
B03, Trade, 4300698.043, 86, B03, S02, 1
B03, Trade, 4300745.193, 86, B03, S02, 1
B03, Trade, 4301184.693, 86, B03, S02, 1
B03, Trade, 4301216.393, 82, B03, S02, 1
B03, Trade, 4301468.943, 86, B03, S02, 1
B03, Trade, 4301504.093, 86, B03, S02, 1
