B00, 3
B00, Trade, 758220.100, 60, B00, S00, 1
B00, Trade, 3184693.847, 60, B00, S00, 1
B00, Trade, 4053960.544, 60, B00, S00, 1
B01, 100
B01, Trade, 3720658.995, 66, B01, S00, 1
B01, Trade, 3727734.145, 66, B01, S00, 1
B01, Trade, 3729498.245, 67, B01, S00, 1
B01, Trade, 3731546.045, 66, B01, S00, 1
B01, Trade, 3731637.545, 65, B01, S00, 1
B01, Trade, 3739956.595, 67, B01, S00, 1
B01, Trade, 3742397.095, 67, B01, S00, 1
B01, Trade, 3744531.845, 67, B01, S00, 1
B01, Trade, 3750716.295, 67, B01, S00, 1
B01, Trade, 3752149.045, 67, B01, S00, 1
B01, Trade, 3756586.895, 67, B01, S00, 1
B01, Trade, 3772209.245, 67, B01, S00, 1
B01, Trade, 3773403.795, 66, B01, S00, 1
B01, Trade, 3784002.845, 67, B01, S00, 1
B01, Trade, 3795105.195, 67, B01, S00, 1
B01, Trade, 3814982.295, 67, B01, S00, 1
B01, Trade, 3817399.345, 67, B01, S00, 1
B01, Trade, 3817937.045, 67, B01, S00, 1
B01, Trade, 3819850.095, 67, B01, S00, 1
B01, Trade, 3823143.145, 67, B01, S00, 1
B01, Trade, 3837194.545, 67, B01, S00, 1
B01, Trade, 3872665.195, 67, B01, S00, 1
B01, Trade, 3875009.545, 67, B01, S00, 1
B01, Trade, 3895451.545, 67, B01, S00, 1
B01, Trade, 3895666.395, 67, B01, S00, 1
B01, Trade, 3897145.395, 67, B01, S00, 1
B01, Trade, 3898935.545, 67, B01, S00, 1
B01, Trade, 3900493.245, 66, B01, S00, 1
B01, Trade, 3902147.995, 67, B01, S00, 1
B01, Trade, 3902710.695, 67, B01, S00, 1
B01, Trade, 3904398.345, 67, B01, S00, 1
B01, Trade, 3905488.145, 67, B01, S00, 1
B01, Trade, 3912256.145, 67, B01, S00, 1
B01, Trade, 3916244.945, 67, B01, S00, 1
B01, Trade, 3922151.395, 67, B01, S00, 1
B01, Trade, 3932238.795, 67, B01, S00, 1
B01, Trade, 3932408.845, 66, B01, S00, 1
B01, Trade, 3940354.795, 67, B01, S00, 1
B01, Trade, 3941540.445, 66, B01, S00, 1
B01, Trade, 3941814.045, 66, B01, S00, 1
B01, Trade, 3947576.694, 67, B01, S00, 1
B01, Trade, 3957281.144, 67, B01, S00, 1
B01, Trade, 3960965.094, 67, B01, S00, 1
B01, Trade, 3970003.094, 67, B01, S00, 1
B01, Trade, 3971551.594, 67, B01, S00, 1
B01, Trade, 3982395.844, 67, B01, S00, 1
B01, Trade, 3996432.744, 67, B01, S00, 1
B01, Trade, 4004690.344, 67, B01, S00, 1
B01, Trade, 4018191.744, 67, B01, S00, 1
B01, Trade, 4023136.294, 67, B01, S00, 1
B01, Trade, 4025824.844, 67, B01, S00, 1
B01, Trade, 4031522.094, 67, B01, S00, 1
B01, Trade, 4037180.944, 66, B01, S00, 1
B01, Trade, 4046652.494, 67, B01, S00, 1
B01, Trade, 4048283.794, 67, B01, S00, 1
B01, Trade, 4049277.144, 67, B01, S00, 1
B01, Trade, 4051919.144, 67, B01, S00, 1
B01, Trade, 4053462.594, 67, B01, S00, 1
B01, Trade, 4057141.944, 67, B01, S00, 1
B01, Trade, 4063896.794, 67, B01, S00, 1
B01, Trade, 4067883.994, 67, B01, S00, 1
B01, Trade, 4086303.494, 67, B01, S00, 1
B01, Trade, 4093878.894, 67, B01, S00, 1
B01, Trade, 4106614.694, 67, B01, S00, 1
B01, Trade, 4119581.694, 67, B01, S00, 1
B01, Trade, 4128323.544, 67, B01, S00, 1
B01, Trade, 4132292.394, 66, B01, S00, 1
B01, Trade, 4133517.494, 66, B01, S00, 1
B01, Trade, 4137937.194, 67, B01, S00, 1
B01, Trade, 4146116.494, 67, B01, S00, 1
B01, Trade, 4157967.044, 67, B01, S00, 1
B01, Trade, 4164508.444, 67, B01, S00, 1
B01, Trade, 4173231.094, 67, B01, S00, 1
B01, Trade, 4175337.294, 67, B01, S00, 1
B01, Trade, 4177160.444, 67, B01, S00, 1
B01, Trade, 4180813.144, 67, B01, S00, 1
B01, Trade, 4193948.744, 67, B01, S00, 1
B01, Trade, 4205828.894, 67, B01, S00, 1
B01, Trade, 4213970.193, 67, B01, S00, 1
B01, Trade, 4229306.743, 67, B01, S00, 1
B01, Trade, 4237257.543, 66, B01, S00, 1
B01, Trade, 4254516.693, 67, B01, S00, 1
B01, Trade, 4255221.693, 67, B01, S00, 1
B01, Trade, 4258307.343, 67, B01, S00, 1
B01, Trade, 4258444.893, 67, B01, S00, 1
B01, Trade, 4261069.443, 67, B01, S00, 1
B01, Trade, 4269916.043, 67, B01, S00, 1
B01, Trade, 4275000.993, 67, B01, S00, 1
B01, Trade, 4285701.343, 67, B01, S00, 1
B01, Trade, 4285980.793, 67, B01, S00, 1
B01, Trade, 4286265.093, 66, B01, S00, 1
B01, Trade, 4288281.443, 66, B01, S00, 1
B01, Trade, 4289862.793, 67, B01, S00, 1
B01, Trade, 4290678.043, 67, B01, S00, 1
B01, Trade, 4296013.143, 67, B01, S00, 1
B01, Trade, 4296994.343, 66, B01, S00, 1
B01, Trade, 4298189.993, 67, B01, S00, 1
B01, Trade, 4301208.343, 67, B01, S00, 1
B01, Trade, 4302447.493, 67, B01, S00, 1
B01, Trade, 4303177.143, 66, B01, S00, 1
B02, 100
B02, Trade, 4296684.643, 75, B02, S01, 1
B02, Trade, 4296704.943, 74, B02, S00, 1
B02, Trade, 4297029.743, 75, B02, S01, 1
B02, Trade, 4297307.543, 75, B02, S01, 1
B02, Trade, 4297418.743, 75, B02, S00, 1
B02, Trade, 4297477.693, 74, B02, S00, 1
B02, Trade, 4297584.343, 76, B02, S00, 1
B02, Trade, 4297850.793, 76, B02, S00, 1
B02, Trade, 4297854.493, 75, S00, B02, 1
B02, Trade, 4297991.943, 76, B02, S01, 1
B02, Trade, 4298002.793, 75, B02, S01, 1
B02, Trade, 4298049.693, 75, B02, S00, 1
B02, Trade, 4298304.543, 75, B02, S00, 1
B02, Trade, 4298458.843, 74, B02, S00, 1
B02, Trade, 4298464.593, 76, B02, S00, 1
B02, Trade, 4298478.693, 74, B02, S01, 1
B02, Trade, 4298814.443, 76, B02, S01, 1
B02, Trade, 4298839.143, 76, B02, S00, 1
B02, Trade, 4299030.893, 74, B02, S00, 1
B02, Trade, 4299108.193, 74, B02, S00, 1
B02, Trade, 4299117.993, 73, B02, S01, 1
B02, Trade, 4299137.293, 75, B02, S01, 1
B02, Trade, 4299173.593, 74, B02, S00, 1
B02, Trade, 4299416.493, 76, B02, S00, 1
B02, Trade, 4299914.493, 75, B02, S00, 1
B02, Trade, 4300004.743, 74, B02, S01, 1
B02, Trade, 4300087.493, 74, B02, S00, 1
B02, Trade, 4300277.243, 73, B02, S00, 1
B02, Trade, 4300367.943, 74, B02, S00, 1
B02, Trade, 4300608.543, 73, B02, S00, 1
B02, Trade, 4300643.343, 72, B02, S00, 1
B02, Trade, 4300740.043, 72, B02, S00, 1
B02, Trade, 4301191.993, 75, B02, S00, 1
B02, Trade, 4301296.043, 75, B02, S00, 1
B02, Trade, 4301675.293, 76, B02, S00, 1
B02, Trade, 4301792.893, 75, B02, S00, 1
B02, Trade, 4301872.843, 75, B02, S00, 1
B02, Trade, 4302016.293, 74, B02, S00, 1
B02, Trade, 4302129.893, 75, B02, S00, 1
B02, Trade, 4302385.493, 76, B02, S00, 1
B02, Trade, 4302447.143, 76, B02, S01, 1
B02, Trade, 4302479.943, 76, B02, S00, 1
B02, Trade, 4302509.293, 76, B02, S00, 1
B02, Trade, 4302564.343, 76, B02, S00, 1
B02, Trade, 4302585.893, 76, B02, S01, 1
B02, Trade, 4302639.793, 76, B02, S00, 1
