B00, 0
B01, 0
B02, 6
B02, Trade, 52332.350, 74, S00, B02, 1
B02, Trade, 601824.150, 76, B02, S00, 1
B02, Trade, 1341568.401, 76, B02, S01, 1
B02, Trade, 2870743.298, 69, S01, B02, 1
B02, Trade, 2871797.848, 76, B02, S00, 1
B02, Trade, 4174567.294, 76, S00, B02, 1
B03, 100
B03, Trade, 4072724.044, 85, B03, S02, 1
B03, Trade, 4077699.544, 85, B03, S01, 1
B03, Trade, 4079211.344, 85, S02, B03, 1
B03, Trade, 4079614.544, 85, B03, S02, 1
B03, Trade, 4082493.594, 84, S00, B03, 1
B03, Trade, 4087135.644, 85, B03, S02, 1
B03, Trade, 4087329.094, 85, B03, S02, 1
B03, Trade, 4088763.194, 84, B03, S02, 1
B03, Trade, 4088803.044, 84, B03, S01, 1
B03, Trade, 4089100.194, 84, B03, S02, 1
B03, Trade, 4095242.794, 85, B03, S02, 1
B03, Trade, 4095247.744, 84, B03, S01, 1
B03, Trade, 4095643.044, 85, B03, S00, 1
B03, Trade, 4096242.344, 85, B03, S02, 1
B03, Trade, 4098028.894, 84, S02, B03, 1
B03, Trade, 4101336.094, 85, S02, B03, 1
B03, Trade, 4104248.844, 81, S02, B03, 1
B03, Trade, 4106760.894, 85, B03, S02, 1
B03, Trade, 4112797.594, 85, B03, S02, 1
B03, Trade, 4114454.194, 83, S00, B03, 1
B03, Trade, 4116549.794, 83, S02, B03, 1
B03, Trade, 4118905.094, 85, S00, B03, 1
B03, Trade, 4122282.644, 85, B03, S00, 1
B03, Trade, 4122439.244, 81, S02, B03, 1
B03, Trade, 4123003.944, 83, S01, B03, 1
B03, Trade, 4127023.744, 85, B03, S02, 1
B03, Trade, 4128278.244, 83, S02, B03, 1
B03, Trade, 4132794.344, 84, S02, B03, 1
B03, Trade, 4133829.644, 85, S02, B03, 1
B03, Trade, 4134562.894, 85, S01, B03, 1
B03, Trade, 4134565.294, 80, S02, B03, 1
B03, Trade, 4136545.394, 85, B03, S01, 1
B03, Trade, 4144100.244, 85, S02, B03, 1
B03, Trade, 4144306.694, 85, B03, S02, 1
B03, Trade, 4145330.644, 85, S02, B03, 1
B03, Trade, 4147550.944, 85, B03, S02, 1
B03, Trade, 4150360.944, 82, S02, B03, 1
B03, Trade, 4156012.394, 84, S02, B03, 1
B03, Trade, 4157216.994, 85, B03, S02, 1
B03, Trade, 4161855.794, 85, B03, S02, 1
B03, Trade, 4163083.044, 85, B03, S02, 1
B03, Trade, 4167307.694, 84, S02, B03, 1
B03, Trade, 4170987.294, 85, B03, S00, 1
B03, Trade, 4172433.094, 83, S02, B03, 1
B03, Trade, 4173205.494, 81, S01, B03, 1
B03, Trade, 4174567.394, 82, S01, B03, 1
B03, Trade, 4175696.494, 85, B03, S00, 1
B03, Trade, 4178284.394, 83, S00, B03, 1
B03, Trade, 4178693.694, 84, B03, S02, 1
B03, Trade, 4178719.344, 85, B03, S02, 1
B03, Trade, 4179363.494, 85, B03, S02, 1
B03, Trade, 4179688.444, 85, B03, S02, 1
B03, Trade, 4180859.994, 85, B03, S02, 1
B03, Trade, 4187295.744, 85, S02, B03, 1
B03, Trade, 4190628.644, 85, B03, S02, 1
B03, Trade, 4192627.144, 84, S02, B03, 1
B03, Trade, 4194649.744, 83, S02, B03, 1
B03, Trade, 4195685.694, 79, S01, B03, 1
B03, Trade, 4195695.444, 85, B03, S02, 1
B03, Trade, 4197509.944, 85, S00, B03, 1
B03, Trade, 4197510.494, 83, S02, B03, 1
B03, Trade, 4197717.644, 85, B03, S02, 1
B03, Trade, 4200913.844, 84, S02, B03, 1
B03, Trade, 4204362.744, 85, B03, S02, 1
B03, Trade, 4214902.943, 85, B03, S02, 1
B03, Trade, 4222736.643, 85, S02, B03, 1
B03, Trade, 4222742.043, 84, B03, S01, 1
B03, Trade, 4225190.993, 85, S01, B03, 1
B03, Trade, 4232936.843, 82, S02, B03, 1
B03, Trade, 4235322.893, 85, S02, B03, 1
B03, Trade, 4240273.293, 85, B03, S00, 1
B03, Trade, 4242454.143, 85, B03, S00, 1
B03, Trade, 4242751.643, 85, S02, B03, 1
B03, Trade, 4248049.043, 85, B03, S02, 1
B03, Trade, 4252549.343, 85, B03, S02, 1
B03, Trade, 4256580.243, 85, B03, S02, 1
B03, Trade, 4269824.193, 85, S00, B03, 1
B03, Trade, 4270107.993, 85, B03, S00, 1
B03, Trade, 4272773.293, 84, B03, S02, 1
B03, Trade, 4273554.043, 85, B03, S02, 1
B03, Trade, 4273766.443, 85, B03, S02, 1
B03, Trade, 4274039.743, 85, B03, S02, 1
B03, Trade, 4274281.443, 85, B03, S02, 1
B03, Trade, 4274399.193, 84, B03, S00, 1
B03, Trade, 4274518.543, 84, B03, S00, 1
B03, Trade, 4274544.943, 83, B03, S02, 1
B03, Trade, 4275185.593, 85, B03, S01, 1
B03, Trade, 4275402.093, 85, B03, S02, 1
B03, Trade, 4275607.343, 85, B03, S02, 1
B03, Trade, 4275624.193, 84, B03, S02, 1
B03, Trade, 4275814.443, 83, B03, S02, 1
B03, Trade, 4276067.143, 85, B03, S00, 1
B03, Trade, 4276243.793, 82, B03, S02, 1
B03, Trade, 4297837.043, 85, S02, B03, 1
B03, Trade, 4307118.893, 85, S00, B03, 1
B03, Trade, 4307822.793, 80, S02, B03, 1
B03, Trade, 4308325.093, 85, S02, B03, 1
B03, Trade, 4310416.743, 85, B03, S02, 1
B03, Trade, 4316103.343, 85, B03, S02, 1
B03, Trade, 4318238.643, 82, S02, B03, 1
B04, 100
B04, Trade, 4314057.193, 90, B04, S03, 1
B04, Trade, 4314146.193, 92, B04, S03, 1
B04, Trade, 4314202.893, 93, B04, S03, 1
B04, Trade, 4314303.443, 93, B04, S03, 1
B04, Trade, 4314336.243, 93, B04, S03, 1
B04, Trade, 4314389.393, 90, B04, S03, 1
B04, Trade, 4314493.543, 93, B04, S03, 1
B04, Trade, 4314505.243, 93, B04, S03, 1
B04, Trade, 4314545.443, 91, B04, S03, 1
B04, Trade, 4314564.793, 93, B04, S03, 1
B04, Trade, 4314580.943, 93, B04, S03, 1
B04, Trade, 4314625.993, 93, B04, S03, 1
B04, Trade, 4314658.293, 93, B04, S03, 1
B04, Trade, 4314748.343, 92, B04, S03, 1
B04, Trade, 4314754.293, 92, B04, S03, 1
B04, Trade, 4314765.443, 93, B04, S03, 1
B04, Trade, 4314808.393, 92, B04, S03, 1
B04, Trade, 4315016.393, 93, B04, S03, 1
B04, Trade, 4315178.843, 93, B04, S03, 1
B04, Trade, 4315262.443, 90, B04, S03, 1
B04, Trade, 4315298.093, 93, B04, S03, 1
B04, Trade, 4315309.443, 93, B04, S03, 1
B04, Trade, 4315467.943, 88, B04, S03, 1
B04, Trade, 4315526.543, 92, B04, S03, 1
B04, Trade, 4315641.043, 93, B04, S03, 1
B04, Trade, 4315692.743, 90, B04, S03, 1
B04, Trade, 4315722.143, 93, B04, S03, 1
B04, Trade, 4315803.343, 93, B04, S03, 1
B04, Trade, 4315827.743, 92, B04, S03, 1
B04, Trade, 4315878.143, 93, B04, S03, 1
B04, Trade, 4315888.143, 93, B04, S03, 1
B04, Trade, 4315922.393, 93, B04, S03, 1
B04, Trade, 4316036.143, 93, B04, S03, 1
B04, Trade, 4316042.593, 91, B04, S03, 1
B04, Trade, 4316165.643, 91, B04, S03, 1
B04, Trade, 4316272.343, 91, B04, S03, 1
B04, Trade, 4316477.093, 92, B04, S03, 1
B04, Trade, 4316569.793, 91, B04, S03, 1
B04, Trade, 4316676.643, 91, B04, S00, 1
B04, Trade, 4316690.943, 92, B04, S03, 1
B04, Trade, 4316841.143, 93, B04, S03, 1
B04, Trade, 4316876.593, 93, B04, S03, 1
B04, Trade, 4317130.093, 93, B04, S03, 1
B04, Trade, 4317160.543, 93, B04, S03, 1
B04, Trade, 4317181.293, 92, B04, S03, 1
B04, Trade, 4317230.093, 93, B04, S03, 1
B04, Trade, 4317336.493, 92, B04, S03, 1
B04, Trade, 4317358.743, 92, B04, S03, 1
B04, Trade, 4317363.743, 93, B04, S03, 1
B04, Trade, 4317429.343, 93, B04, S03, 1
B04, Trade, 4317607.143, 91, B04, S03, 1
B04, Trade, 4317656.243, 93, B04, S03, 1
B04, Trade, 4317704.743, 90, B04, S03, 1
B04, Trade, 4317766.143, 91, B04, S03, 1
B04, Trade, 4317788.993, 92, B04, S03, 1
B04, Trade, 4317824.843, 92, B04, S03, 1
B04, Trade, 4317902.693, 92, B04, S03, 1
B04, Trade, 4317936.443, 93, B04, S03, 1
B04, Trade, 4318093.543, 92, B04, S03, 1
B04, Trade, 4318151.843, 92, B04, S03, 1
B04, Trade, 4318161.743, 93, B04, S03, 1
B04, Trade, 4318186.543, 91, B04, S03, 1
B04, Trade, 4318198.393, 93, B04, S03, 1
B04, Trade, 4318322.943, 92, B04, S03, 1
B04, Trade, 4318338.393, 91, B04, S02, 1
B04, Trade, 4318351.993, 93, B04, S03, 1
B04, Trade, 4318368.543, 93, B04, S03, 1
B04, Trade, 4318408.343, 93, B04, S03, 1
B04, Trade, 4318489.643, 92, B04, S03, 1
B04, Trade, 4318612.643, 90, B04, S03, 1
B04, Trade, 4318634.843, 93, B04, S03, 1
B04, Trade, 4318707.243, 90, B04, S03, 1
B04, Trade, 4318770.093, 93, B04, S03, 1
B04, Trade, 4318785.443, 91, B04, S03, 1
B04, Trade, 4318905.743, 93, B04, S03, 1
B04, Trade, 4318977.093, 91, B04, S03, 1
B04, Trade, 4319024.343, 92, B04, S03, 1
B04, Trade, 4319089.543, 90, B04, S03, 1
B04, Trade, 4319125.293, 93, B04, S03, 1
B04, Trade, 4319136.493, 90, B04, S03, 1
B04, Trade, 4319160.293, 91, B04, S03, 1
B04, Trade, 4319182.143, 92, B04, S03, 1
B04, Trade, 4319230.693, 93, B04, S03, 1
B04, Trade, 4319331.043, 93, B04, S03, 1
B04, Trade, 4319343.393, 91, B04, S03, 1
B04, Trade, 4319394.893, 92, B04, S03, 1
B04, Trade, 4319427.743, 89, B04, S03, 1
B04, Trade, 4319577.193, 93, B04, S03, 1
B04, Trade, 4319581.193, 93, B04, S03, 1
B04, Trade, 4319662.593, 91, B04, S03, 1
B04, Trade, 4319704.493, 90, B04, S03, 1
B04, Trade, 4319742.943, 91, B04, S03, 1
B04, Trade, 4319777.843, 91, B04, S03, 1
B04, Trade, 4319834.443, 93, B04, S03, 1
B04, Trade, 4319844.443, 90, B04, S03, 1
B04, Trade, 4319880.693, 92, B04, S03, 1
B04, Trade, 4319907.643, 92, B04, S03, 1
B04, Trade, 4319956.693, 93, B04, S03, 1
B04, Trade, 4319984.643, 86, B04, S03, 1
B04, Trade, 4319996.293, 90, B04, S03, 1
B05, 100
B05, Trade, 4318985.843, 95, B05, S03, 1
B05, Trade, 4318992.743, 94, B05, S03, 1
B05, Trade, 4319011.543, 100, B05, S04, 1
B05, Trade, 4319015.893, 98, B05, S04, 1
B05, Trade, 4319034.143, 96, B05, S04, 1
B05, Trade, 4319047.093, 98, B05, S03, 1
B05, Trade, 4319049.443, 96, S01, B05, 1
B05, Trade, 4319058.143, 91, S02, B05, 1
B05, Trade, 4319063.393, 87, B05, S00, 1
B05, Trade, 4319074.143, 88, B05, S03, 1
B05, Trade, 4319085.743, 92, B05, S00, 1
B05, Trade, 4319100.243, 93, B05, S03, 1
B05, Trade, 4319116.593, 94, B05, S03, 1
B05, Trade, 4319123.543, 94, B05, S00, 1
B05, Trade, 4319130.743, 92, B05, S03, 1
B05, Trade, 4319144.343, 90, B05, S03, 1
B05, Trade, 4319157.243, 92, B05, S01, 1
B05, Trade, 4319186.643, 93, B05, S02, 1
B05, Trade, 4319191.593, 98, B05, S04, 1
B05, Trade, 4319204.093, 100, B05, S03, 1
B05, Trade, 4319207.943, 97, S01, B05, 1
B05, Trade, 4319214.593, 95, B05, S02, 1
B05, Trade, 4319220.943, 96, B05, S03, 1
B05, Trade, 4319230.493, 94, B05, S03, 1
B05, Trade, 4319233.993, 93, S00, B05, 1
B05, Trade, 4319241.043, 92, B05, S03, 1
B05, Trade, 4319254.493, 92, B05, S03, 1
B05, Trade, 4319274.793, 91, B05, S03, 1
B05, Trade, 4319296.843, 94, B05, S01, 1
B05, Trade, 4319309.893, 95, B05, S03, 1
B05, Trade, 4319317.293, 94, B05, S03, 1
B05, Trade, 4319321.293, 94, B05, S03, 1
B05, Trade, 4319357.093, 94, B05, S03, 1
B05, Trade, 4319364.243, 96, B05, S03, 1
B05, Trade, 4319375.843, 95, B05, S03, 1
B05, Trade, 4319379.243, 93, B05, S03, 1
B05, Trade, 4319394.593, 93, B05, S02, 1
B05, Trade, 4319408.243, 89, S03, B05, 1
B05, Trade, 4319414.093, 90, B05, S03, 1
B05, Trade, 4319419.493, 90, B05, S03, 1
B05, Trade, 4319435.743, 90, B05, S03, 1
B05, Trade, 4319442.743, 90, B05, S01, 1
B05, Trade, 4319455.993, 92, B05, S03, 1
B05, Trade, 4319465.493, 94, B05, S03, 1
B05, Trade, 4319471.093, 95, B05, S04, 1
B05, Trade, 4319488.443, 95, B05, S03, 1
B05, Trade, 4319494.843, 95, B05, S03, 1
B05, Trade, 4319516.643, 96, S02, B05, 1
B05, Trade, 4319530.243, 96, B05, S03, 1
B05, Trade, 4319538.843, 99, B05, S01, 1
B05, Trade, 4319542.293, 99, B05, S03, 1
B05, Trade, 4319550.993, 94, S01, B05, 1
B05, Trade, 4319569.443, 96, B05, S04, 1
B05, Trade, 4319586.793, 90, B05, S03, 1
B05, Trade, 4319602.743, 92, B05, S03, 1
B05, Trade, 4319606.793, 92, B05, S03, 1
B05, Trade, 4319613.743, 91, B05, S03, 1
B05, Trade, 4319621.893, 93, B05, S03, 1
B05, Trade, 4319623.393, 93, B05, S02, 1
B05, Trade, 4319627.343, 95, B05, S01, 1
B05, Trade, 4319639.193, 93, B05, S02, 1
B05, Trade, 4319648.193, 90, B05, S03, 1
B05, Trade, 4319652.993, 91, B05, S03, 1
B05, Trade, 4319665.243, 92, B05, S03, 1
B05, Trade, 4319672.343, 93, B05, S03, 1
B05, Trade, 4319684.493, 99, B05, S03, 1
B05, Trade, 4319688.293, 96, S04, B05, 1
B05, Trade, 4319690.593, 95, S00, B05, 1
B05, Trade, 4319703.793, 92, B05, S02, 1
B05, Trade, 4319706.243, 90, B05, S03, 1
B05, Trade, 4319714.243, 90, B05, S03, 1
B05, Trade, 4319726.593, 90, B05, S03, 1
B05, Trade, 4319741.843, 92, B05, S03, 1
B05, Trade, 4319745.993, 92, B05, S03, 1
B05, Trade, 4319750.793, 91, S00, B05, 1
B05, Trade, 4319769.543, 89, S01, B05, 1
B05, Trade, 4319775.493, 96, S02, B05, 1
B05, Trade, 4319778.193, 91, S02, B05, 1
B05, Trade, 4319788.993, 91, B05, S03, 1
B05, Trade, 4319810.393, 90, B05, S02, 1
B05, Trade, 4319817.143, 94, B05, S00, 1
B05, Trade, 4319829.443, 94, B05, S01, 1
B05, Trade, 4319833.343, 95, B05, S04, 1
B05, Trade, 4319837.643, 97, B05, S04, 1
B05, Trade, 4319843.343, 97, S01, B05, 1
B05, Trade, 4319853.743, 93, B05, S02, 1
B05, Trade, 4319856.843, 92, B05, S03, 1
B05, Trade, 4319864.793, 93, B05, S03, 1
B05, Trade, 4319870.443, 95, B05, S01, 1
B05, Trade, 4319873.443, 96, B05, S03, 1
B05, Trade, 4319880.643, 93, B05, S02, 1
B05, Trade, 4319886.493, 93, B05, S03, 1
B05, Trade, 4319895.293, 93, B05, S03, 1
B05, Trade, 4319931.793, 92, B05, S03, 1
B05, Trade, 4319936.443, 92, B05, S03, 1
B05, Trade, 4319940.393, 96, B05, S00, 1
B05, Trade, 4319953.393, 96, B05, S01, 1
B05, Trade, 4319973.193, 95, B05, S03, 1
B05, Trade, 4319979.093, 96, B05, S02, 1
B05, Trade, 4319991.693, 93, B05, S02, 1
B06, 100
B06, Trade, 4319410.543, 91, B06, S02, 1
B06, Trade, 4319417.793, 91, S00, B06, 1
B06, Trade, 4319424.243, 91, S01, B06, 1
B06, Trade, 4319432.693, 90, B06, S01, 1
B06, Trade, 4319434.293, 91, B06, S03, 1
B06, Trade, 4319438.593, 91, S00, B06, 1
B06, Trade, 4319445.843, 91, B06, S03, 1
B06, Trade, 4319449.543, 92, S02, B06, 1
B06, Trade, 4319454.893, 94, S02, B06, 1
B06, Trade, 4319461.243, 95, B06, S03, 1
B06, Trade, 4319468.093, 96, B06, S04, 1
B06, Trade, 4319479.343, 96, B06, S03, 1
B06, Trade, 4319479.893, 96, B06, S04, 1
B06, Trade, 4319484.893, 96, S02, B06, 1
B06, Trade, 4319488.543, 96, S00, B06, 1
