t=,1, id=,B00, PRDE,actvstrat=,0.956057, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.065512, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.701925, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.761449, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.848843, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,-0.563388, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,-0.793833, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,-0.992132, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,-0.368828, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.490322, actvprof=,0.000000, best_B_id=,B00, best_B_prof=,0.000000, best_B_strat=,0.956057, best_S_id=,S01, best_S_prof=,0.000000, best_S_strat=,-0.563388, 
t=,309600, id=,B00, PRDE,actvstrat=,-0.062823, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.794574, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.507426, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.679900, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,0.441093, actvprof=,5.981246, id=,S01, PRDE,actvstrat=,0.415055, actvprof=,2.355074, id=,S03, PRDE,actvstrat=,0.360435, actvprof=,0.285893, id=,S06, PRDE,actvstrat=,-0.242285, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.706270, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.872328, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.981246, best_B_strat=,0.441093, best_S_id=,S01, best_S_prof=,2.355074, best_S_strat=,0.415055, 
t=,313200, id=,B00, PRDE,actvstrat=,-0.376744, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.518341, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.367454, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.190563, actvprof=,0.009726, id=,B08, PRDE,actvstrat=,0.214815, actvprof=,6.714280, id=,S01, PRDE,actvstrat=,0.449736, actvprof=,1.416721, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.423516, id=,S06, PRDE,actvstrat=,-0.019729, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.702085, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.770355, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,6.714280, best_B_strat=,0.214815, best_S_id=,S01, best_S_prof=,1.416721, best_S_strat=,0.449736, 
t=,316800, id=,B00, PRDE,actvstrat=,-0.376744, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.518341, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.367454, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.190563, actvprof=,0.014725, id=,B08, PRDE,actvstrat=,0.214815, actvprof=,6.921629, id=,S01, PRDE,actvstrat=,0.449736, actvprof=,1.409887, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.373136, id=,S06, PRDE,actvstrat=,-0.019729, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.702085, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.770355, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,6.921629, best_B_strat=,0.214815, best_S_id=,S01, best_S_prof=,1.409887, best_S_strat=,0.449736, 
t=,320400, id=,B00, PRDE,actvstrat=,-0.683315, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.489674, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.030121, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.075250, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,0.791454, actvprof=,7.382726, id=,S01, PRDE,actvstrat=,0.268402, actvprof=,1.371443, id=,S03, PRDE,actvstrat=,0.850279, actvprof=,0.338484, id=,S06, PRDE,actvstrat=,-0.019729, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.713509, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.808595, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.382726, best_B_strat=,0.791454, best_S_id=,S01, best_S_prof=,1.371443, best_S_strat=,0.268402, 
t=,324000, id=,B00, PRDE,actvstrat=,-0.683315, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.489674, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.030121, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.075250, actvprof=,0.000834, id=,B08, PRDE,actvstrat=,0.791454, actvprof=,7.409702, id=,S01, PRDE,actvstrat=,0.268402, actvprof=,1.440876, id=,S03, PRDE,actvstrat=,0.850279, actvprof=,0.326184, id=,S06, PRDE,actvstrat=,-0.019729, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.713509, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.808595, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.409702, best_B_strat=,0.791454, best_S_id=,S01, best_S_prof=,1.440876, best_S_strat=,0.268402, 
t=,327600, id=,B00, PRDE,actvstrat=,-0.432630, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.627121, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.183218, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.924810, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,0.157880, actvprof=,5.687051, id=,S01, PRDE,actvstrat=,-0.299944, actvprof=,0.493837, id=,S03, PRDE,actvstrat=,0.583046, actvprof=,0.253727, id=,S06, PRDE,actvstrat=,-0.530924, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.895682, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.799435, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.687051, best_B_strat=,0.157880, best_S_id=,S01, best_S_prof=,0.493837, best_S_strat=,-0.299944, 
t=,331200, id=,B00, PRDE,actvstrat=,-0.432630, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.627121, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.183218, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.924810, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,0.157880, actvprof=,5.737704, id=,S01, PRDE,actvstrat=,-0.299944, actvprof=,0.462467, id=,S03, PRDE,actvstrat=,0.583046, actvprof=,0.246445, id=,S06, PRDE,actvstrat=,-0.530924, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.895682, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.799435, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.737704, best_B_strat=,0.157880, best_S_id=,S01, best_S_prof=,0.462467, best_S_strat=,-0.299944, 
t=,334800, id=,B00, PRDE,actvstrat=,-0.244742, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.343605, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.183218, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.387525, actvprof=,0.000556, id=,B08, PRDE,actvstrat=,0.491606, actvprof=,7.204235, id=,S01, PRDE,actvstrat=,-0.186306, actvprof=,0.445210, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.485785, id=,S06, PRDE,actvstrat=,-0.338137, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.635078, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.854770, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.204235, best_B_strat=,0.491606, best_S_id=,S03, best_S_prof=,0.485785, best_S_strat=,1.000000, 
t=,338400, id=,B00, PRDE,actvstrat=,-0.244742, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.343605, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.183218, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.387525, actvprof=,0.001250, id=,B08, PRDE,actvstrat=,0.491606, actvprof=,7.201006, id=,S01, PRDE,actvstrat=,-0.186306, actvprof=,0.416070, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.451773, id=,S06, PRDE,actvstrat=,-0.338137, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.635078, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.854770, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.201006, best_B_strat=,0.491606, best_S_id=,S03, best_S_prof=,0.451773, best_S_strat=,1.000000, 
t=,342000, id=,B00, PRDE,actvstrat=,-0.529174, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.630200, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.015403, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.702978, actvprof=,0.036962, id=,B08, PRDE,actvstrat=,0.937666, actvprof=,7.728757, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,3.445008, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.355173, id=,S06, PRDE,actvstrat=,-0.466645, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.273320, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.901223, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.728757, best_B_strat=,0.937666, best_S_id=,S01, best_S_prof=,3.445008, best_S_strat=,1.000000, 
t=,345600, id=,B00, PRDE,actvstrat=,-0.529174, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.630200, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.015403, actvprof=,0.000556, id=,B03, PRDE,actvstrat=,0.702978, actvprof=,0.043622, id=,B08, PRDE,actvstrat=,0.937666, actvprof=,7.764109, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,3.384156, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.336610, id=,S06, PRDE,actvstrat=,-0.466645, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.273320, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.901223, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.764109, best_B_strat=,0.937666, best_S_id=,S01, best_S_prof=,3.384156, best_S_strat=,1.000000, 
t=,349200, id=,B00, PRDE,actvstrat=,-0.376744, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.325713, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.078064, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.190563, actvprof=,0.011117, id=,B08, PRDE,actvstrat=,0.937666, actvprof=,8.316658, id=,S01, PRDE,actvstrat=,0.701187, actvprof=,1.771163, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.160636, id=,S06, PRDE,actvstrat=,-0.032633, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.177969, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.739796, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,8.316658, best_B_strat=,0.937666, best_S_id=,S01, best_S_prof=,1.771163, best_S_strat=,0.701187, 
t=,352800, id=,B00, PRDE,actvstrat=,-0.376744, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.325713, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.078064, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.190563, actvprof=,0.025701, id=,B08, PRDE,actvstrat=,0.937666, actvprof=,8.425023, id=,S01, PRDE,actvstrat=,0.701187, actvprof=,1.712095, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.158651, id=,S06, PRDE,actvstrat=,-0.032633, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.177969, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.739796, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,8.425023, best_B_strat=,0.937666, best_S_id=,S01, best_S_prof=,1.712095, best_S_strat=,0.701187, 
t=,356400, id=,B00, PRDE,actvstrat=,-0.355561, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.346143, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.601122, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.542461, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,0.221760, actvprof=,5.617609, id=,S01, PRDE,actvstrat=,0.519853, actvprof=,2.539638, id=,S03, PRDE,actvstrat=,-0.278671, actvprof=,0.047247, id=,S06, PRDE,actvstrat=,-0.219046, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.868208, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.907984, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.617609, best_B_strat=,0.221760, best_S_id=,S01, best_S_prof=,2.539638, best_S_strat=,0.519853, 
t=,360000, id=,B00, PRDE,actvstrat=,-0.355561, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.346143, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.601122, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.542461, actvprof=,0.001806, id=,B08, PRDE,actvstrat=,0.221760, actvprof=,5.738975, id=,S01, PRDE,actvstrat=,0.519853, actvprof=,2.427707, id=,S03, PRDE,actvstrat=,-0.278671, actvprof=,0.037510, id=,S06, PRDE,actvstrat=,-0.219046, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.868208, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.907984, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.738975, best_B_strat=,0.221760, best_S_id=,S01, best_S_prof=,2.427707, best_S_strat=,0.519853, 
t=,363600, id=,B00, PRDE,actvstrat=,-0.191307, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.346143, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.232347, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.075250, actvprof=,0.004447, id=,B08, PRDE,actvstrat=,0.858974, actvprof=,7.224368, id=,S01, PRDE,actvstrat=,0.798546, actvprof=,2.959618, id=,S03, PRDE,actvstrat=,0.583046, actvprof=,0.142297, id=,S06, PRDE,actvstrat=,-0.466645, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.829479, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.901223, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.224368, best_B_strat=,0.858974, best_S_id=,S01, best_S_prof=,2.959618, best_S_strat=,0.798546, 
t=,367200, id=,B00, PRDE,actvstrat=,-0.191307, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.346143, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.232347, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.075250, actvprof=,0.003195, id=,B08, PRDE,actvstrat=,0.858974, actvprof=,7.192315, id=,S01, PRDE,actvstrat=,0.798546, actvprof=,3.053861, id=,S03, PRDE,actvstrat=,0.583046, actvprof=,0.186994, id=,S06, PRDE,actvstrat=,-0.466645, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.829479, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.901223, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.192315, best_B_strat=,0.858974, best_S_id=,S01, best_S_prof=,3.053861, best_S_strat=,0.798546, 
t=,370800, id=,B00, PRDE,actvstrat=,-0.850504, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.234284, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.390844, actvprof=,0.000834, id=,B03, PRDE,actvstrat=,-0.506723, actvprof=,0.031684, id=,B08, PRDE,actvstrat=,-0.172999, actvprof=,6.665277, id=,S01, PRDE,actvstrat=,0.927467, actvprof=,2.572227, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.130904, id=,S06, PRDE,actvstrat=,-0.165170, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.230988, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.888999, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,6.665277, best_B_strat=,-0.172999, best_S_id=,S01, best_S_prof=,2.572227, best_S_strat=,0.927467, 
t=,374400, id=,B00, PRDE,actvstrat=,-0.850504, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.234284, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.390844, actvprof=,0.001111, id=,B03, PRDE,actvstrat=,-0.506723, actvprof=,0.037788, id=,B08, PRDE,actvstrat=,-0.172999, actvprof=,6.648884, id=,S01, PRDE,actvstrat=,0.927467, actvprof=,2.486368, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.116143, id=,S06, PRDE,actvstrat=,-0.165170, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.230988, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.888999, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,6.648884, best_B_strat=,-0.172999, best_S_id=,S01, best_S_prof=,2.486368, best_S_strat=,0.927467, 
t=,378000, id=,B00, PRDE,actvstrat=,-0.359900, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.627121, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.390844, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.190563, actvprof=,0.023902, id=,B08, PRDE,actvstrat=,0.221760, actvprof=,7.372429, id=,S01, PRDE,actvstrat=,0.927467, actvprof=,2.781545, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.208171, id=,S06, PRDE,actvstrat=,-0.386605, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.895682, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.907984, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.372429, best_B_strat=,0.221760, best_S_id=,S01, best_S_prof=,2.781545, best_S_strat=,0.927467, 
t=,381600, id=,B00, PRDE,actvstrat=,-0.359900, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.627121, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.390844, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.190563, actvprof=,0.030703, id=,B08, PRDE,actvstrat=,0.221760, actvprof=,7.333843, id=,S01, PRDE,actvstrat=,0.927467, actvprof=,2.706863, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.175049, id=,S06, PRDE,actvstrat=,-0.386605, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.895682, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.907984, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.333843, best_B_strat=,0.221760, best_S_id=,S01, best_S_prof=,2.706863, best_S_strat=,0.927467, 
t=,385200, id=,B00, PRDE,actvstrat=,-0.279771, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.777433, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.975013, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.000278, id=,B08, PRDE,actvstrat=,0.293508, actvprof=,6.024736, id=,S01, PRDE,actvstrat=,0.145648, actvprof=,1.720956, id=,S03, PRDE,actvstrat=,0.714900, actvprof=,0.406893, id=,S06, PRDE,actvstrat=,-0.243226, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.182307, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.714557, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,6.024736, best_B_strat=,0.293508, best_S_id=,S01, best_S_prof=,1.720956, best_S_strat=,0.145648, 
t=,388800, id=,B00, PRDE,actvstrat=,-0.279771, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.777433, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.975013, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.000139, id=,B08, PRDE,actvstrat=,0.293508, actvprof=,6.138414, id=,S01, PRDE,actvstrat=,0.145648, actvprof=,1.670476, id=,S03, PRDE,actvstrat=,0.714900, actvprof=,0.368577, id=,S06, PRDE,actvstrat=,-0.243226, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.182307, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.714557, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,6.138414, best_B_strat=,0.293508, best_S_id=,S01, best_S_prof=,1.670476, best_S_strat=,0.145648, 
t=,392400, id=,B00, PRDE,actvstrat=,-0.529174, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.777433, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.538656, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.506723, actvprof=,0.007782, id=,B08, PRDE,actvstrat=,0.214815, actvprof=,6.945440, id=,S01, PRDE,actvstrat=,0.519853, actvprof=,1.541455, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.272381, id=,S06, PRDE,actvstrat=,-0.406186, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.182307, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.770355, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,6.945440, best_B_strat=,0.214815, best_S_id=,S01, best_S_prof=,1.541455, best_S_strat=,0.519853, 
t=,396000, id=,B00, PRDE,actvstrat=,-0.529174, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.777433, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.538656, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.506723, actvprof=,0.010975, id=,B08, PRDE,actvstrat=,0.214815, actvprof=,7.118187, id=,S01, PRDE,actvstrat=,0.519853, actvprof=,1.536004, id=,S03, PRDE,actvstrat=,1.000000, actvprof=,0.258548, id=,S06, PRDE,actvstrat=,-0.406186, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.182307, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.770355, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,7.118187, best_B_strat=,0.214815, best_S_id=,S01, best_S_prof=,1.536004, best_S_strat=,0.519853, 
t=,399600, id=,B00, PRDE,actvstrat=,-0.229925, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.204394, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.001390, id=,B08, PRDE,actvstrat=,0.009284, actvprof=,5.319844, id=,S01, PRDE,actvstrat=,0.376980, actvprof=,1.977292, id=,S03, PRDE,actvstrat=,0.401291, actvprof=,0.162319, id=,S06, PRDE,actvstrat=,0.063674, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.538050, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.981221, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.319844, best_B_strat=,0.009284, best_S_id=,S01, best_S_prof=,1.977292, best_S_strat=,0.376980, 
t=,403200, id=,B00, PRDE,actvstrat=,-0.229925, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.204394, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,1.000000, actvprof=,0.000834, id=,B08, PRDE,actvstrat=,0.009284, actvprof=,5.300333, id=,S01, PRDE,actvstrat=,0.376980, actvprof=,2.013379, id=,S03, PRDE,actvstrat=,0.401291, actvprof=,0.195197, id=,S06, PRDE,actvstrat=,0.063674, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.538050, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.981221, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.300333, best_B_strat=,0.009284, best_S_id=,S01, best_S_prof=,2.013379, best_S_strat=,0.376980, 
t=,406800, id=,B00, PRDE,actvstrat=,-0.432630, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.392124, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.304988, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.115086, actvprof=,0.000556, id=,B08, PRDE,actvstrat=,0.140517, actvprof=,6.293203, id=,S01, PRDE,actvstrat=,0.802323, actvprof=,3.114360, id=,S03, PRDE,actvstrat=,0.714900, actvprof=,0.236530, id=,S06, PRDE,actvstrat=,0.073346, actvprof=,0.000556, id=,S08, PRDE,actvstrat=,0.230988, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.884128, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,6.293203, best_B_strat=,0.140517, best_S_id=,S01, best_S_prof=,3.114360, best_S_strat=,0.802323, 
t=,410400, id=,B00, PRDE,actvstrat=,-0.432630, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,0.392124, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.304988, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.115086, actvprof=,0.001111, id=,B08, PRDE,actvstrat=,0.140517, actvprof=,6.321376, id=,S01, PRDE,actvstrat=,0.802323, actvprof=,3.063575, id=,S03, PRDE,actvstrat=,0.714900, actvprof=,0.205757, id=,S06, PRDE,actvstrat=,0.073346, actvprof=,0.000278, id=,S08, PRDE,actvstrat=,0.230988, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.884128, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,6.321376, best_B_strat=,0.140517, best_S_id=,S01, best_S_prof=,3.063575, best_S_strat=,0.802323, 
t=,414000, id=,B00, PRDE,actvstrat=,-0.115831, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.610603, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.009096, actvprof=,0.005837, id=,B08, PRDE,actvstrat=,-0.245265, actvprof=,5.358071, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,3.673407, id=,S03, PRDE,actvstrat=,0.526734, actvprof=,0.115628, id=,S06, PRDE,actvstrat=,0.072670, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.916889, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.911444, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.358071, best_B_strat=,-0.245265, best_S_id=,S01, best_S_prof=,3.673407, best_S_strat=,1.000000, 
t=,417600, id=,B00, PRDE,actvstrat=,-0.115831, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.610603, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.009096, actvprof=,0.005696, id=,B08, PRDE,actvstrat=,-0.245265, actvprof=,5.268035, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,3.778681, id=,S03, PRDE,actvstrat=,0.526734, actvprof=,0.129763, id=,S06, PRDE,actvstrat=,0.072670, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.916889, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.911444, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.268035, best_B_strat=,-0.245265, best_S_id=,S01, best_S_prof=,3.778681, best_S_strat=,1.000000, 
t=,421200, id=,B00, PRDE,actvstrat=,-0.279771, actvprof=,0.000000, id=,B01, PRDE,actvstrat=,-0.318017, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.015403, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.190563, actvprof=,0.006115, id=,B08, PRDE,actvstrat=,-0.056215, actvprof=,5.174139, id=,S01, PRDE,actvstrat=,0.417093, actvprof=,2.016566, id=,S03, PRDE,actvstrat=,0.297946, actvprof=,0.185118, id=,S06, PRDE,actvstrat=,0.063674, actvprof=,0.000000, id=,S08, PRDE,actvstrat=,0.702085, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,0.994728, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.174139, best_B_strat=,-0.056215, best_S_id=,S01, best_S_prof=,2.016566, best_S_strat=,0.417093, 
