B00, 0
B01, 1
B01, Trade, 1527734.701, 67, B01, S00, 1
B02, 100
B02, Trade, 1031677.050, 75, S00, B02, 1
B02, Trade, 1038889.450, 76, S00, B02, 1
B02, Trade, 1040405.400, 76, B02, S00, 1
B02, Trade, 1067317.600, 75, S01, B02, 1
B02, Trade, 1080522.250, 76, B02, S00, 1
B02, Trade, 1085404.550, 76, B02, S00, 1
B02, Trade, 1087226.900, 74, S00, B02, 1
B02, Trade, 1102194.950, 76, B02, S00, 1
B02, Trade, 1132084.450, 76, B02, S00, 1
B02, Trade, 1138133.350, 76, S00, B02, 1
B02, Trade, 1164444.501, 76, B02, S00, 1
B02, Trade, 1181753.351, 76, S00, B02, 1
B02, Trade, 1264293.201, 76, B02, S00, 1
B02, Trade, 1264960.101, 76, B02, S00, 1
B02, Trade, 1267067.451, 76, B02, S00, 1
B02, Trade, 1269320.651, 76, B02, S00, 1
B02, Trade, 1269689.651, 72, S00, B02, 1
B02, Trade, 1270704.951, 76, B02, S00, 1
B02, Trade, 1271123.551, 73, S00, B02, 1
B02, Trade, 1273372.501, 76, B02, S00, 1
B02, Trade, 1275590.451, 76, B02, S00, 1
B02, Trade, 1286228.051, 76, B02, S00, 1
B02, Trade, 1296667.601, 76, B02, S00, 1
B02, Trade, 1368629.751, 76, S01, B02, 1
B02, Trade, 1369901.601, 76, B02, S00, 1
B02, Trade, 1372824.651, 75, S00, B02, 1
B02, Trade, 1401952.551, 76, S00, B02, 1
B02, Trade, 1427123.901, 72, S00, B02, 1
B02, Trade, 1472783.101, 76, S00, B02, 1
B02, Trade, 1473846.551, 76, B02, S00, 1
B02, Trade, 1477769.051, 76, S00, B02, 1
B02, Trade, 1478782.401, 74, S00, B02, 1
B02, Trade, 1513918.251, 76, S00, B02, 1
B02, Trade, 1529049.301, 76, B02, S00, 1
B02, Trade, 1546546.651, 76, B02, S00, 1
B02, Trade, 1552911.601, 76, S00, B02, 1
B02, Trade, 1622310.151, 76, S00, B02, 1
B02, Trade, 1623504.051, 72, S00, B02, 1
B02, Trade, 1623912.701, 76, S00, B02, 1
B02, Trade, 1640104.501, 76, B02, S00, 1
B02, Trade, 1687068.751, 76, B02, S00, 1
B02, Trade, 1736345.701, 76, S00, B02, 1
B02, Trade, 1750067.351, 74, S00, B02, 1
B02, Trade, 1751063.801, 76, B02, S00, 1
B02, Trade, 1753393.501, 76, B02, S00, 1
B02, Trade, 1756034.001, 76, B02, S00, 1
B02, Trade, 1830604.301, 74, S00, B02, 1
B02, Trade, 1830964.601, 76, S00, B02, 1
B02, Trade, 1934117.151, 74, S00, B02, 1
B02, Trade, 1950627.251, 76, B02, S00, 1
B02, Trade, 1954546.001, 76, B02, S00, 1
B02, Trade, 1973746.501, 76, B02, S00, 1
B02, Trade, 1991746.551, 73, S00, B02, 1
B02, Trade, 1992754.401, 76, B02, S00, 1
B02, Trade, 2051261.751, 63, S00, B02, 1
