B00, 0
B01, 100
B01, Trade, 4070900.244, 67, B01, S00, 1
B01, Trade, 4071792.294, 67, B01, S00, 1
B01, Trade, 4071985.544, 67, B01, S00, 1
B01, Trade, 4074575.244, 67, B01, S00, 1
B01, Trade, 4078061.394, 67, B01, S00, 1
B01, Trade, 4084098.094, 67, B01, S00, 1
B01, Trade, 4084738.994, 67, B01, S00, 1
B01, Trade, 4085632.194, 60, S00, B01, 1
B01, Trade, 4087006.144, 67, B01, S00, 1
B01, Trade, 4097104.144, 67, B01, S00, 1
B01, Trade, 4106346.694, 67, B01, S00, 1
B01, Trade, 4107913.244, 67, B01, S00, 1
B01, Trade, 4108306.994, 67, B01, S00, 1
B01, Trade, 4112963.394, 67, B01, S00, 1
B01, Trade, 4118105.444, 67, B01, S00, 1
B01, Trade, 4122427.794, 67, B01, S00, 1
B01, Trade, 4127924.294, 67, B01, S00, 1
B01, Trade, 4127963.894, 67, B01, S00, 1
B01, Trade, 4129593.344, 67, B01, S00, 1
B01, Trade, 4145742.594, 67, B01, S00, 1
B01, Trade, 4154363.644, 67, B01, S00, 1
B01, Trade, 4159564.094, 67, B01, S00, 1
B01, Trade, 4165467.044, 67, B01, S00, 1
B01, Trade, 4166300.044, 67, B01, S00, 1
B01, Trade, 4167430.194, 67, B01, S00, 1
B01, Trade, 4169796.394, 67, B01, S00, 1
B01, Trade, 4170294.444, 67, B01, S00, 1
B01, Trade, 4170943.794, 67, B01, S00, 1
B01, Trade, 4170957.344, 67, B01, S00, 1
B01, Trade, 4172359.844, 67, B01, S00, 1
B01, Trade, 4174012.394, 67, B01, S00, 1
B01, Trade, 4174058.744, 66, B01, S00, 1
B01, Trade, 4180876.544, 67, B01, S00, 1
B01, Trade, 4181234.144, 66, B01, S00, 1
B01, Trade, 4182621.844, 67, B01, S00, 1
B01, Trade, 4187282.494, 67, B01, S00, 1
B01, Trade, 4191746.094, 67, B01, S00, 1
B01, Trade, 4192123.144, 67, B01, S00, 1
B01, Trade, 4192736.744, 67, B01, S00, 1
B01, Trade, 4195233.444, 67, B01, S00, 1
B01, Trade, 4196912.544, 67, B01, S00, 1
B01, Trade, 4197853.744, 67, B01, S00, 1
B01, Trade, 4198812.194, 67, B01, S00, 1
B01, Trade, 4201268.144, 67, B01, S00, 1
