B00, 0
B01, 2
B01, Trade, 150900.400, 64, S00, B01, 1
B01, Trade, 669821.400, 64, S00, B01, 1
B02, 25
B02, Trade, 156914.950, 76, B02, S00, 1
B02, Trade, 160310.000, 76, S00, B02, 1
B02, Trade, 390532.550, 76, S01, B02, 1
B02, Trade, 418741.150, 76, S00, B02, 1
B02, Trade, 660745.350, 76, B02, S00, 1
B02, Trade, 876024.100, 76, S00, B02, 1
B02, Trade, 943491.300, 75, B02, S01, 1
B02, Trade, 1030026.800, 75, S00, B02, 1
B02, Trade, 1054445.250, 75, B02, S01, 1
B02, Trade, 1085410.700, 76, B02, S00, 1
B02, Trade, 1573566.301, 75, S01, B02, 1
B02, Trade, 1669565.901, 75, S00, B02, 1
B02, Trade, 2078180.901, 75, S00, B02, 1
B02, Trade, 2625609.749, 76, B02, S00, 1
B02, Trade, 2669052.349, 76, B02, S01, 1
B02, Trade, 2779677.449, 76, B02, S00, 1
B02, Trade, 3377576.247, 74, S01, B02, 1
B02, Trade, 3725263.895, 60, S00, B02, 1
B02, Trade, 3751159.645, 76, S00, B02, 1
B02, Trade, 3781129.895, 75, B02, S00, 1
B02, Trade, 3861636.045, 69, S01, B02, 1
B02, Trade, 3905719.595, 76, B02, S00, 1
B02, Trade, 3964630.044, 76, B02, S00, 1
B02, Trade, 3978845.944, 76, B02, S01, 1
B02, Trade, 4266116.443, 76, S00, B02, 1
B03, 100
B03, Trade, 4300224.843, 84, B03, S02, 1
B03, Trade, 4300430.393, 79, S02, B03, 1
B03, Trade, 4300444.693, 85, B03, S02, 1
B03, Trade, 4301007.643, 84, B03, S02, 1
B03, Trade, 4301234.143, 85, B03, S02, 1
B03, Trade, 4301331.593, 85, B03, S02, 1
B03, Trade, 4301433.793, 85, B03, S01, 1
B03, Trade, 4301479.093, 85, B03, S02, 1
B03, Trade, 4301572.043, 83, B03, S02, 1
B03, Trade, 4301670.243, 85, B03, S02, 1
B03, Trade, 4302033.243, 85, B03, S02, 1
B03, Trade, 4302080.943, 85, B03, S02, 1
B03, Trade, 4302152.593, 85, B03, S02, 1
B03, Trade, 4302448.543, 85, B03, S02, 1
B03, Trade, 4302811.793, 85, B03, S02, 1
B03, Trade, 4303020.493, 85, B03, S02, 1
B03, Trade, 4303104.393, 85, B03, S02, 1
B03, Trade, 4303418.893, 85, B03, S02, 1
B03, Trade, 4303426.743, 84, B03, S02, 1
B03, Trade, 4303452.743, 77, S02, B03, 1
B03, Trade, 4303632.643, 85, B03, S02, 1
B03, Trade, 4303737.643, 79, S02, B03, 1
B03, Trade, 4303810.593, 85, B03, S02, 1
B03, Trade, 4303850.393, 85, B03, S02, 1
B03, Trade, 4303874.393, 84, B03, S02, 1
B03, Trade, 4303917.543, 83, B03, S02, 1
B03, Trade, 4304068.343, 85, B03, S02, 1
B03, Trade, 4304137.293, 84, B03, S02, 1
B03, Trade, 4304182.093, 82, B03, S02, 1
B03, Trade, 4304502.293, 84, B03, S02, 1
B03, Trade, 4304507.443, 83, B03, S02, 1
B03, Trade, 4304746.143, 85, B03, S02, 1
B03, Trade, 4304950.793, 84, B03, S02, 1
B03, Trade, 4304983.343, 85, B03, S02, 1
B03, Trade, 4305002.393, 84, B03, S02, 1
B03, Trade, 4305135.243, 85, B03, S02, 1
B03, Trade, 4305259.043, 85, B03, S02, 1
B03, Trade, 4305309.743, 83, B03, S02, 1
B03, Trade, 4305325.343, 82, S02, B03, 1
B03, Trade, 4305423.243, 85, B03, S02, 1
B03, Trade, 4305473.843, 84, B03, S02, 1
B03, Trade, 4305547.743, 85, B03, S02, 1
B03, Trade, 4305948.343, 77, S02, B03, 1
B03, Trade, 4305977.443, 83, B03, S02, 1
B03, Trade, 4306267.293, 85, B03, S02, 1
B03, Trade, 4306270.843, 83, S02, B03, 1
B03, Trade, 4306467.243, 79, S02, B03, 1
B03, Trade, 4306810.343, 77, S02, B03, 1
B03, Trade, 4306876.993, 84, B03, S02, 1
B03, Trade, 4307242.743, 85, B03, S02, 1
B03, Trade, 4307396.943, 85, B03, S02, 1
B03, Trade, 4307561.643, 85, B03, S02, 1
B03, Trade, 4307774.293, 82, S02, B03, 1
B03, Trade, 4307980.793, 85, B03, S02, 1
B03, Trade, 4307993.693, 84, S00, B03, 1
B03, Trade, 4308004.093, 82, B03, S02, 1
B03, Trade, 4308187.243, 85, B03, S02, 1
B03, Trade, 4308290.543, 85, B03, S02, 1
B03, Trade, 4308336.043, 85, B03, S02, 1
B03, Trade, 4308445.243, 85, B03, S02, 1
B03, Trade, 4308469.543, 84, B03, S02, 1
B03, Trade, 4308983.643, 85, B03, S02, 1
B03, Trade, 4309262.793, 85, B03, S00, 1
B03, Trade, 4309301.493, 85, B03, S02, 1
B03, Trade, 4309695.843, 85, B03, S02, 1
B03, Trade, 4310246.443, 85, B03, S02, 1
B03, Trade, 4310528.843, 80, S02, B03, 1
B03, Trade, 4310738.143, 85, B03, S02, 1
B03, Trade, 4310868.093, 85, B03, S02, 1
B03, Trade, 4311032.093, 85, B03, S02, 1
B03, Trade, 4311133.693, 85, B03, S02, 1
B03, Trade, 4311366.693, 85, B03, S02, 1
B03, Trade, 4311374.543, 84, B03, S02, 1
B03, Trade, 4311738.943, 85, B03, S02, 1
B03, Trade, 4311876.193, 85, B03, S02, 1
B03, Trade, 4312099.793, 85, B03, S02, 1
B03, Trade, 4312164.943, 85, B03, S02, 1
B03, Trade, 4312328.943, 85, B03, S02, 1
B03, Trade, 4312372.093, 85, B03, S02, 1
B03, Trade, 4312770.293, 85, B03, S02, 1
B03, Trade, 4313032.343, 85, B03, S02, 1
B03, Trade, 4313184.243, 79, S02, B03, 1
B03, Trade, 4313509.143, 84, B03, S02, 1
B03, Trade, 4313823.993, 85, B03, S02, 1
B03, Trade, 4314273.743, 84, B03, S02, 1
B03, Trade, 4315248.143, 85, B03, S02, 1
B03, Trade, 4315392.943, 85, B03, S02, 1
B03, Trade, 4315573.293, 85, B03, S02, 1
B03, Trade, 4315600.693, 84, B03, S02, 1
B03, Trade, 4315661.543, 84, B03, S02, 1
B03, Trade, 4316419.593, 83, B03, S02, 1
B03, Trade, 4316668.093, 85, B03, S02, 1
B03, Trade, 4317640.043, 85, B03, S02, 1
B03, Trade, 4318069.143, 84, B03, S02, 1
B03, Trade, 4318866.093, 84, B03, S02, 1
B03, Trade, 4319095.893, 84, B03, S02, 1
B03, Trade, 4319206.243, 83, B03, S02, 1
B03, Trade, 4319539.143, 82, B03, S02, 1
B03, Trade, 4319780.993, 85, B03, S02, 1
B03, Trade, 4319979.743, 85, B03, S02, 1
B04, 100
B04, Trade, 4316389.993, 95, S01, B04, 1
B04, Trade, 4316432.943, 95, B04, S02, 1
B04, Trade, 4316474.693, 86, B04, S02, 1
B04, Trade, 4316477.443, 93, B04, S03, 1
B04, Trade, 4316543.793, 90, S03, B04, 1
B04, Trade, 4316547.093, 95, B04, S01, 1
B04, Trade, 4316561.693, 95, B04, S02, 1
B04, Trade, 4316566.793, 95, B04, S02, 1
