B00, 0
B01, 0
B02, 50
B02, Trade, 0.950, 65, S00, B02, 1
B02, Trade, 339338.400, 76, S01, B02, 1
B02, Trade, 351217.200, 76, B02, S01, 1
B02, Trade, 386679.150, 76, B02, S01, 1
B02, Trade, 531088.100, 76, S01, B02, 1
B02, Trade, 635646.550, 73, S01, B02, 1
B02, Trade, 663159.650, 71, S00, B02, 1
B02, Trade, 688615.950, 76, B02, S01, 1
B02, Trade, 706457.350, 71, S01, B02, 1
B02, Trade, 756751.700, 76, B02, S01, 1
B02, Trade, 766248.400, 76, B02, S01, 1
B02, Trade, 945906.250, 75, S00, B02, 1
B02, Trade, 952359.500, 76, B02, S01, 1
B02, Trade, 1027553.000, 76, B02, S01, 1
B02, Trade, 1042997.400, 76, B02, S01, 1
B02, Trade, 1065720.100, 76, B02, S01, 1
B02, Trade, 1096261.700, 76, B02, S01, 1
B02, Trade, 1223819.501, 76, B02, S01, 1
B02, Trade, 1393149.301, 71, S01, B02, 1
B02, Trade, 1494948.251, 76, B02, S01, 1
B02, Trade, 1687333.201, 76, B02, S01, 1
B02, Trade, 1695915.051, 76, B02, S01, 1
B02, Trade, 1727369.551, 76, B02, S01, 1
B02, Trade, 1901810.251, 76, B02, S01, 1
B02, Trade, 1959985.101, 76, B02, S01, 1
B02, Trade, 2114413.351, 76, B02, S01, 1
B02, Trade, 2192351.901, 76, S01, B02, 1
B02, Trade, 2239745.351, 76, S01, B02, 1
B02, Trade, 2266207.701, 68, S01, B02, 1
B02, Trade, 2276977.601, 74, S01, B02, 1
B02, Trade, 2398352.200, 75, B02, S01, 1
B02, Trade, 2402137.850, 76, B02, S01, 1
B02, Trade, 2414255.900, 76, B02, S01, 1
B02, Trade, 2629605.999, 76, B02, S01, 1
B02, Trade, 2664825.299, 76, B02, S01, 1
B02, Trade, 3044720.998, 76, B02, S01, 1
B02, Trade, 3228622.747, 76, B02, S01, 1
B02, Trade, 3340951.297, 76, S01, B02, 1
B02, Trade, 3357504.347, 76, B02, S01, 1
B02, Trade, 3617667.146, 76, B02, S01, 1
B02, Trade, 3710454.095, 76, B02, S01, 1
B02, Trade, 3740651.095, 76, B02, S01, 1
B02, Trade, 3751369.145, 76, B02, S01, 1
B02, Trade, 3829322.995, 75, S01, B02, 1
B02, Trade, 3857072.345, 76, B02, S01, 1
B02, Trade, 3938882.495, 76, B02, S00, 1
B02, Trade, 3982290.994, 76, B02, S01, 1
B02, Trade, 4075805.594, 74, S01, B02, 1
B02, Trade, 4181451.844, 76, B02, S01, 1
B02, Trade, 4292200.143, 76, B02, S01, 1
B03, 100
B03, Trade, 4315570.293, 85, B03, S02, 1
B03, Trade, 4315589.343, 85, B03, S02, 1
B03, Trade, 4315654.193, 85, B03, S02, 1
B03, Trade, 4315688.793, 85, B03, S02, 1
B03, Trade, 4315711.193, 85, B03, S02, 1
B03, Trade, 4315757.443, 84, B03, S02, 1
B03, Trade, 4315871.893, 85, B03, S02, 1
B03, Trade, 4315897.293, 85, B03, S02, 1
B03, Trade, 4315963.893, 85, B03, S02, 1
B03, Trade, 4315988.993, 85, B03, S02, 1
B03, Trade, 4316064.643, 85, B03, S02, 1
B03, Trade, 4316077.343, 85, B03, S02, 1
B03, Trade, 4316107.643, 84, B03, S02, 1
B03, Trade, 4316214.293, 85, B03, S02, 1
B03, Trade, 4316281.593, 85, B03, S02, 1
B03, Trade, 4316342.993, 85, B03, S02, 1
B03, Trade, 4316366.043, 84, B03, S02, 1
B03, Trade, 4316401.443, 84, B03, S02, 1
B03, Trade, 4316410.193, 83, B03, S02, 1
B03, Trade, 4316445.193, 84, B03, S02, 1
B03, Trade, 4316552.493, 85, B03, S02, 1
B03, Trade, 4316584.393, 85, B03, S02, 1
B03, Trade, 4316590.543, 84, B03, S02, 1
