B00, 100
B00, Trade, 8639455.882, 123, S08, B00, 1
B00, Trade, 8639463.782, 138, B00, S08, 1
B00, Trade, 8639471.582, 84, S01, B00, 1
B00, Trade, 8639480.782, 139, B00, S01, 1
B00, Trade, 8639486.782, 62, S00, B00, 1
B00, Trade, 8639488.132, 104, S01, B00, 1
B00, Trade, 8639497.232, 86, S01, B00, 1
B00, Trade, 8639499.582, 139, B00, S09, 1
B00, Trade, 8639505.782, 140, B00, S07, 1
B00, Trade, 8639506.432, 140, B00, S08, 1
B00, Trade, 8639521.882, 116, S06, B00, 1
B00, Trade, 8639526.132, 123, S07, B00, 1
B00, Trade, 8639530.732, 101, S07, B00, 1
B00, Trade, 8639532.482, 124, S05, B00, 1
B00, Trade, 8639540.782, 111, S07, B00, 1
B00, Trade, 8639544.382, 140, B00, S07, 1
B00, Trade, 8639552.182, 80, S00, B00, 1
B00, Trade, 8639553.682, 88, S08, B00, 1
B00, Trade, 8639565.732, 76, S02, B00, 1
B00, Trade, 8639571.182, 140, B00, S07, 1
B00, Trade, 8639578.682, 140, B00, S03, 1
B00, Trade, 8639580.782, 136, S09, B00, 1
B00, Trade, 8639585.832, 138, B00, S06, 1
B00, Trade, 8639588.382, 140, B00, S01, 1
B00, Trade, 8639594.982, 132, B00, S04, 1
B00, Trade, 8639599.632, 138, B00, S09, 1
B00, Trade, 8639609.282, 75, S04, B00, 1
B00, Trade, 8639618.532, 71, S07, B00, 1
B00, Trade, 8639622.282, 104, S09, B00, 1
B00, Trade, 8639625.082, 139, B00, S06, 1
B00, Trade, 8639632.432, 109, S01, B00, 1
B00, Trade, 8639636.382, 138, B00, S07, 1
B00, Trade, 8639640.932, 63, S00, B00, 1
B00, Trade, 8639648.582, 95, S07, B00, 1
B00, Trade, 8639652.332, 140, B00, S07, 1
B00, Trade, 8639657.082, 68, S00, B00, 1
B00, Trade, 8639660.482, 63, S07, B00, 1
B00, Trade, 8639669.932, 69, S08, B00, 1
B00, Trade, 8639672.082, 112, S06, B00, 1
B00, Trade, 8639675.782, 105, S08, B00, 1
B00, Trade, 8639682.932, 68, S00, B00, 1
